sent_rating,processed_text_KeepStopwords,data
positivo,A mídia não pôde ser carregada Ótimo assistente pessoal ótimo produto para qual foi destinado seu uso Super interativo e funcional realmente um excelente assistente pessoal e ainda podemos ouvir música até o volume 5 com qualidade após esse volume perde os graves e só o agudos aparecem mas como o som é um extra o produto é maravilhoso Recomendo a todos principalmente para os mais esquecidos vai te ajudar muito nas tarefas e compromissos,2021-06-10 00:00:00
positivo,Só tenho um comentário negativo e uma reclamação de resto é perfeito e eu deveria ter comprado um antes Comentário negativo algumas vezes não reconhece o comando e preciso repetir 2 ou 3 vzs o que quero Reclamação modo loop não funciona então se quer um som relaxante por exemplo pra deixar tocando a noite toda não funciona A resposta da Amazon é q a programação da skill desliga e o usuário precisa recomandar então pra quem tem problema de sono acordar várias vzs para comandar o aparelho a tocar a música novamente já tendo escolhido a opção loop é no mínimo frustrante,2021-07-15 00:00:00
positivo,Do que não gostei se vc o muda de lugar leva pra outra casa por exemplo tem que começar tudo de novo no aplicativo Tem que ter uma internet boa com um sinal bom O som é perfeito Não gostei também porque precisa ficar ligado na tomada o tempo todo Deveria tem uma bateria que carregasse como um celular por exemplo,2020-11-30 00:00:00
positivo,Gostei muito do produto só não gostei de um pequeno detalhe o conector de energia e cabo veio na cor branca cinza claro como o produto que comprei é a cor preta eu achei que o mais normal seria o conector e cabo vir na cor preta tbm o conector cumpre sua função mas comprei a alexa para ter além de suas funcionalidades um item de decoração no meu home com o conector de energia na cor branca cinza claro ficou muito aparente da pra ver de longe o fio se fosse na cor preta não apareceria tanto acabou destoando neste quesito fiquei decepcionado em modo geral,2021-12-01 00:00:00
positivo,É ótimo a alexa é muito inteligente mas acho que não vale a pena pagar a mais pois ela tem exatamente os mesmos recursos da de terceira geração porém com um preço maior Além disso o cabo da echo dot preta é branco o que destoa a da minha de terceira geração é preto preto,2020-12-18 00:00:00
positivo,Gostei muito da echo mesmo eu tendo ela limitada por tem muitas funções que precisa de outra aparelho p funcionar tipo lâmpada a tv o aparelho tem que ser compatível por exemplo oi claro SKY para mudar os canais O que não gostei foi o reconhecimento de voz quando ela está no volume acima de 8 vc pode gritar que não não vai te responder as vezes mesmo vc falando do lado dela ela não reconheci Fora isso acho ela bem da hora,2021-06-09 00:00:00
positivo,"Parabéns aos engenheiros Hoje o meu Echo caiu da geladeira 1,70 m de altura pulou umas 2x no chão e pensei já era Mas quando liguei na energia voltou a funcionar tudo normal Perfeito",2021-06-25 00:00:00
positivo,É um produto que entrega bom som para um ambiente entretenimento além de boas ferramentas para interação com a casa inteligente Porém minha nota se deve às escassas possibilidades com outras plataformas de música que não a Amazon Music Muitas vezes ao solicitar a mesma música dita da mesma maneira para ser tocada no Spotify não era compreendido enquanto ao solicitar no Amazon Music a Alexa entendia Em relação à playlists é ainda mais triste que a Alexa não reconheça as reconheça no Deezer quando criadas pelo usuário Para o Spotify é possível desde que você seja premium Tirando esses empecílhos é um produto ótimo,2021-01-25 00:00:00
positivo,A alexa é sensacional é uma mão na roda esse dispositivo é inúmera a quantidade de coisas que você pode pedir para ela fazer toda minha família adorou e vamos comprar outra para por na sala Vi muitos comentários a respeito da 4ª geração ser surda e quase comprei a 3ª geração mas felizmente eu me arrisquei e peguei ela escuta muito bem até de outro cômodo e eu deitado na cama tocando musica nela mesmo para quem diz que ela só tem apenas 1 microfone ela tem 4 mesmo igual a 3ª geração parabéns aos desenvolvedores que criaram esse produto,2022-03-04 00:00:00
positivo,A echo-dot de quarta geração está aprovada com louvor Possui uma excelente qualidade de som e o diferencial é a Alexa Ouço Jazz 24 horas por dia basta pedir para a Alexa tocar jazz e ela escolhe de onde trazer este conteúdo que tem no Spotify e na própria Amazon Music De quebra assinei o serviço da Amazon Music por um ano Conheço um pouco de I.A. afinal trabalho em uma empresa de tecnologia que tem analistas que desenvolvem produtos baseados em I.A. Atualmente só a Siri criada pela Apple é outra assistente virtual existente em condições de rivalizar com a Alexa,2022-01-07 00:00:00
positivo,A Alexa te faz companhia a todo momento você pode perguntar qualquer coisa para ela e se ela estiver apta ela irá responder Se quiser ter certeza de que ela não irá te escutar basta apertar o botão mudo Eu extremamente recomendo a Alexa pois é de imensa ajuda no dia a dia com você pedindo para ela te lembrar de coisas marcar eventos te acordando nas horas que você pede tocando as músicas que você pede e etc. Com os aparelhos smart ela interage muito bem como um controle central da casa podendo trancar portas janelas ligar ares condicionados televisões caixas de som e tudo que for reconhecido pela Alexa,2020-12-28 00:00:00
positivo,Amei minha echo Dot apesar dos comentários dizerem que ela é surda eu não achei pois sempre que falo ela escuta perfeitamente mas é claro que quando estou num cômodo distante é necessário falar um pouco mais alto para que ela escute mas isso é com qualquer modelo Já conectei minha TV e também uma lâmpada nela perfeito!Ainda não tive tempo de explorar todos os recursos mas o pouco que usei é maravilhoso O som é limpinho e alto estou só esperando uma boa promoção para comprar outra Amazon está de parabéns produto perfeito e entrega antes do prazo,2021-02-24 00:00:00
positivo,Comprei para usar como assistente e para ouvir música é uma ótima caixa de som inteligente controlo todo o meu quarto com ela com exceção da TV e Ar condicionado ainda não adquiri o controle remoto universal IR e ela atende muito bem O som é bom alto e de qualidade é muito mais prático pedir para a Alexa tocar uma música do que parear o celular bluetooth que uso apena para conectar no som do meu notebook e ouvir melhor que os auto falantes do mesmo Excelente aquisição,2021-07-05 00:00:00
positivo,Se mostrou muito rápido no acionamento e processamento das requisições Seu design esférico também me agradou bastante A inteligência artificial foi outra coisa a parte sendo até mesmo em alguns casos capaz de interpretar o contexto oferecendo respostas complementares Quanto ao som excelente para ambientes mais reservados e não tão abertos tais como um quarto não deixando nada a desejar Inclusive possuindo uma potência mais que suficiente comprovado ao acionar acidentalmente seu volume máximo por alguns instantes,2021-05-31 00:00:00
positivo,Amei a minha aquisição O investimento vale a pena pois além dos comandos facilitarem a nossa vida a potência da caixa de som surpreende Eu achei melhor adquirir a Echo do que uma JBL por exemplo Adquiri um controle universal e consegui automatizar parte da casa como TV e ar estou achando muito legal Em relação ao comando pra tocar músicas eu percebi que se tocar pelo Deezer a Alexia sempre acerta pelo Spotify ela erra muito acaba tocando um artista nada a vê Eu acho que tem relação com os nomes que ficam nas listas lá no Spotify Estou usando pelo Deezer e estou amando Vale a pena o investimento,2021-03-22 00:00:00
positivo,Nessa altura do campeonato acredito que todos já conhecem o Echo Dot o preço da quarta geração em promoção Black Friday estava super acessível em relação a geração anterior Nos comentários percebi algumas pessoas reclamando da captação da voz e não partilho da mesma experiência por enquanto está excelente e não apresentou nenhum problema à distância A quarta geração traz algumas pequenas melhorias em relação a terceira mas fora o design não espere nenhuma mudança tão radical como sempre excelente para escutar música e executar outras funções para quem deseja uma casa inteligente,2020-12-01 00:00:00
positivo,Agora quero transformar a casa toda em inteligente kkkkkkk responde muito rápido falando baixo ela já escuta além de ser uma ótima caixinha de som conecta facilmente o bluetooth estou usando ela como caixa de som do meu Projetor que não tinha um áudio muito bom saindo dele Haaaa e não poderia esquecer dos lembretes que estou amando se preciso fazer algo sempre peço para ela lembram Ponto Negativos não toca musicas direto do Youtube ainda não ler e-mails em português e a quantidade de musicas é limitada vc precisa assinar o Amazon Music Unlimited,2021-07-14 00:00:00
positivo,Vi vários comentários que o microfone da echo 4 era ruim e não é entendia os comandos mas não to sentindo dificuldade da minha entender.acontece de uma vez ou outra ela realmente não escutar o comando mas nada que isso seja um grande problema Uma questão que eu posso comentar é o mal gosto de não ter um cabo preto para acompanhar o aparelho Por hora continuo testando e sem nenhum grande problema,2022-03-20 00:00:00
positivo,Muito bom pena que meus amigos bebem muito e toda hora gritam a Alexa troca música procura música aumenta volume abaixa Ela ainda não estressou mas está perto A Ana Célia é a pior Só sofrência na caixinha,2021-06-27 00:00:00
positivo,Quanto ao produto eu amei atendeu todas as minhas expectativas Quanto a entrega ficou a desejar Ultimamente a Amazon tem enviado as mercadorias via correios no entanto é um péssimo serviço onde o objeto chega na unidade local eles não vão ao endereço só postam que tá errado e depois da terceira tentativa é que entregam isso já aconteceu 5 vezes comigo Quando vem pela transportadora não tem erro algum Se possível não enviem mais por correios só pela transportadora,2021-05-28 00:00:00
positivo,Simplesmente incrível Acabamento do produto áudio reconhecimento de voz inclusive de lugares mais distante da localização do dispositivo tudo perfeito Acredito que o único ponto de melhoria seria numa futura versão que não precisasse da alimentação direta na energia elétrica tirando esse fato não há o que melhorar em uma assistente que lê noticias musicas realiza operações matemáticas previsão do tempo integração com a casa inteligente alarme timer entre outras milhares de funções incríveis,2021-06-23 00:00:00
