Title,Rating,Comment,Date Review
"







  
  
    Comprei um dispositivo em preto e o cabo veio branco.
  
","4,0 de 5 estrelas","









  
  
    
  Escolhi a cor preto de dispositivo e veio o cabo em branco, verifiquei sobre o ocorrido no chat da Amazon e me retornam com a informação que independente da cor que escolher do produto o cabo é sempre branco.Que layout hein Alexia :)

  
",Avaliado no Brasil em 12 de julho de 2021
"







  
  
    APAIXONADA
  
","5,0 de 5 estrelas","









  
  
    
  Não sei porque demorei tanto para adquirir uma, com certeza meu dia dia em casa ficou muito mais leve e fácil. Faço listas de compras, cronômetros, lembretes para os próximos meses, além de conseguir jogar um joguinhos come ela e colocar musicas para relaxar ou trabalhar. Recomendo essa maravilha.

  
",Avaliado no Brasil em 1 de agosto de 2021
"







  
  
    Sem dúvida alguma é mudança no comportamento social humano. ""Bom dia Fulano"". Hahahaha.
  
","5,0 de 5 estrelas","









  
  
    
  O que é mais legal no produto não fazer uso das mãos. É sensacional falar simplesmente e ser atendido. Gostei também de ouvir as principais notícias ouvindo-as como antigamente, via rádio.Não sei porque, mas achei que fosse portátil. Para ser portátil era preciso bateria, certo? Bem, notem que isso não é problema com certeza.

  
",Avaliado no Brasil em 13 de julho de 2021
"







  
  
    Quase perfeita.
  
","4,0 de 5 estrelas","









  
  
    
  Faltou a opção de transmitir a música através de outro serviços e não só do próprio amazon Music.Outro ponto foi a saída P2, que ao conectar uma caixa de som, a echo dot não utiliza a sua caixa interna e somente a externa ligada pelo P2 (Poderia utilizar as duas para um maior aproveitamento do hardware)

  
",Avaliado no Brasil em 19 de fevereiro de 2021
"







  
  
    Ótima aquisição.
  
","5,0 de 5 estrelas","









  
  
    
  Ótima aquisição... Amazon sendo Amazon... não há do que reclamar... particularmente, eu acho que as pessoas que tem problemas com os dispositivos Dot e Show, provavelmente estão utilizando de alguma maneira incorreta... ao lado de alguma televisão muito alta, um local muito barulhento... algo do tipo... porque as minhas são perfeitas! nada a reclamar.

  
",Avaliado no Brasil em 2 de junho de 2021
"







  
  
    Uma sugestão!
  
","5,0 de 5 estrelas","









  
  
    
  Estou adorando minha Alexa!!! Só que tenho um problema na fala, então muitas vezes quando a chamo ela não me ouve. Então quando a chamo preciso estar olhando para ver a luz azul acender. Será que não tinha como emitir algum sinal sonorou ou ela dizer ""oi"" ou ""pode falar"" quando a chamamos?

  
",Avaliado no Brasil em 28 de setembro de 2021
"







  
  
    Impossível viver mais sem alexa! Kkkkk
  
","5,0 de 5 estrelas","









  
  
    
  Depois de começar a usar e pegar costume, é horrível ficar sem Alexa! Mas apenas se você tiver as lâmpadas, tomadas, controle universal e outros produtos que funcionem em conjunto! Passa a ser outro estilo de vida e conforto após ter Alexa! Poder desligar e ligar tudo sem precisar levantar, ou até mesmo fora de casa com  um simples comando de voz ou toque no celular!

  
",Avaliado no Brasil em 10 de março de 2022
"







  
  
    Amei
  
","5,0 de 5 estrelas","









  
  
    
  Comprei a minha echo dot da 4ªgeração com medo porque ouvi muitas reclamações sobre reconhecimento de voz. Porém ela funciona e reconhece MUITO bem, até mesmo em uma distancia considerada longa. O único momento onde ela não me identifica tanto é quando a tv está ligada ou tem muitas vozes ao mesmo tempo. O som é super alto e eu me divirto bastante com algumas skills.

  
",Avaliado no Brasil em 26 de maio de 2021
"







  
  
    Custo Benefício
  
","5,0 de 5 estrelas","









  
  
    
  Alexa veio para facilitar nossa vida.Ela é essencial? Com certeza não, mas é um dispositivo interessante pra deixar a vida mais prática (principalmente os lembretes e quando você esquece de desligar a TV ao sair de um ambiente).

  
",Avaliado no Brasil em 24 de junho de 2021
"







  
  
    Excelente...
  
","5,0 de 5 estrelas","









  
  
    
  Melhor compra que fiz nos últimos meses... Valeu cada centavo. Ainda possui limitações no idioma português, mas já considero cada vez mais útil no futuro. Som de boa qualidade, mas para quem deseja ouvir músicas em ambientes maiores ou festas em sua casa recomendo investir numa maior, ECHO ou ECHO STUDIO, ou quem sabe comprar uma caixa de som JBL e conectar a Alexa.

  
",Avaliado no Brasil em 30 de maio de 2021
"







  
  
    Interação com dispositivos
  
","4,0 de 5 estrelas","









  
  
    
  Funciona bem, gostei da qualidade do som, interage bem no controle da luz e da tomada inteligente. Mas não funciona com o relógio Amazfit Gts 2 mini que comprei aqui na Amazon tbm. Sempre dá rede ocupada. No anúncio do relógio prometia interação.Tirando a parte do relógio, a Alexa atende as expectativas

  
",Avaliado no Brasil em 11 de julho de 2021
"







  
  
    Muito TOP
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Recomendo demais, muito divertido e funcional. Bem melhor que o que tinhamos Nest Mini. Vendi pra comprar esse, pois aquele não era compativel com nossa TV LG e a alexa é. Alem do mais, o outro aparelho tava dando problema, não reconhecia a voz as vezes, dava uns bug etc; Até agora a Alexa tem sido excelente.

  
",Avaliado no Brasil em 30 de abril de 2021
"







  
  
    Honesto
  
","5,0 de 5 estrelas","









  
  
    
  O equipamento é muito bom. Caso seu uso seja como equipamento ""inteligente"", ele cumpre tudo o que promete. A Alexa é muito fácil de usar, e tem várias utilidades. Como ""caixa de som"" ele tem boa qualidade, e deve ser usado para ambientes pequenos. Não suporta uma festa, mas é perfeitamente suficiente para uma reunião de amigos. Recomendo.

  
",Avaliado no Brasil em 12 de julho de 2021
"







  
  
    Mto boa
  
","5,0 de 5 estrelas","









  
  
    
  Adoro minha Alexa.Abre um mundo p automatizações na casa e serve como uma secretária pessoal.O qualidade do som é bem compativel com o preço pago

  
",Avaliado no Brasil em 10 de março de 2021
"







  
  
    Decepcionada
  
","2,0 de 5 estrelas","









  
  
    
  É minha segunda Alexa. E essa comprei exclusivamente para ruido branco no quarto do meu filho. E não importa o que eu faça, ela não toca a noite toda. As vezes não toca sequer uma hora. Esse Echo Dot é a versão mais moderna que o meu anterior e está pior que ele. Decepcionada.

  
",Avaliado no Brasil em 31 de maio de 2021
"







  
  
    Valeu a pena, minha esposa adorou pra mim é o que importa.
  
","4,0 de 5 estrelas","









  
  
    
  Gostei do produto, uso bastante, porém as vezes ela não me escuta, principalmente se o volume estiver um pouquinho alto, não sei se é assim com todos os aparelhos pois é minha primeira experiência com o produto, mas recomendo, ouvir músicas on-line, atráves de bluetooth e fazer perguntas para Alexa. Valeu a pena a aquisição.

  
",Avaliado no Brasil em 17 de julho de 2021
"







  
  
    Muito bom
  
","5,0 de 5 estrelas","









  
  
    
  Olha eu até poderia ter dado 5 estrelas para todos os quistos. Mas devido um problema que tive com a primeira Echo Dot 4, então ficou assim. Está que chegou agora está por enquanto tudo certo.

  
",Avaliado no Brasil em 15 de dezembro de 2021
"







  
  
    Potente, útil e, ainda, elegante!
  
","5,0 de 5 estrelas","









  
  
    
  Para aqueles que buscam facilitar o dia a dia e automatizar um pouco a residência, a Echo Dot torna-se um recurso bem interessante! Comprei duas e acabo usando bastante para música, controle de iluminação e lista de compras!

  
",Avaliado no Brasil em 11 de junho de 2021
"







  
  
    Satisfeito
  
","5,0 de 5 estrelas","









  
  
    
  Produto muito interessante. Ainda não tenho muitos objetos ""inteligentes"" dentro de casa, mas pretendo adicionar para controlar através da Echo. No momento só consigo controlar minha tv LG que tem algumas funções compatíveis. Mas utilizo muito para ouvir músicas e dar risadas com brincadeiras e jogos que podem ser adicionados. Recomendo.

  
",Avaliado no Brasil em 21 de dezembro de 2020
"







  
  
    Boa, mas acho a versão antiga superior
  
","3,0 de 5 estrelas","









  
  
    
  O produto apresenta ótima qualidade, mas a experiência que tive com a versão anterior foi muito melhor. A nova geração apresenta bastante dificuldade na captação de áudio. Entre a versão antiga e a nova recomendo pegar a antiga.

  
",Avaliado no Brasil em 7 de janeiro de 2021
"







  
  
    É bom, mas prefiro a geração que me escuta melhor.
  
","5,0 de 5 estrelas","









  
  
    
  Tem  outros dispositivos Alexa da 3° geração e tenho a sensação de que esse modelo não nos ouve muito bem. Mas no resto é tão excelente quanto os outros dispositivos alexa que dispensa comentários. Não vivo sem.

  
",Avaliado no Brasil em 13 de julho de 2021
"







  
  
    Ótimo produto, cumpre o que propõe
  
","5,0 de 5 estrelas","









  
  
    
  A Echo Dot de 4ª geração é ótima! Um produto incrível, com uma ótima qualidade de som e um bom custo benefício. Com certeza melhor que a geração anterior (Echo Dot de 3º geração), visto a qualidade de som e o tempo de resposta. Algumas vezes a Alexa não me escuta chamando, mas reconhece bem os comandos, raramente tenho que repeti-los. Muito bom, cumpre o que propõe.

  
",Avaliado no Brasil em 5 de outubro de 2021
"







  
  
    Qualidade de som sensacional!
  
","4,0 de 5 estrelas","









  
  
    
  Adorei poder ouvir as músicas que mais gosto e me atualizar das notícias com a Alexa. Muito bom poder pedir pra ela me acordar com as minhas músicas prediletas. O que sinto falta é de ela não reconhecer o hino do Flamengo e de não sincronizar com apps como o WhatsApp.

  
",Avaliado no Brasil em 28 de julho de 2021
"







  
  
    Ótimo para o quarto do bebê!
  
","5,0 de 5 estrelas","









  
  
    
  Produto chegou muito rápido! Em menos de 2 dias!Optei por instalar no quarto do bebê devido aos comandos de voz e está sendo ótimo! O fato de poder controlar pelo aplicativo também é uma vantagem! Recomendo!

  
",Avaliado no Brasil em 30 de junho de 2021
"







  
  
    Bom, mas precisa melhorar!
  
","3,0 de 5 estrelas","









  
  
    
  Precisa ficar no melhor lugar de conexão ou não nos atende. Podia ser outra forma de bateria tbm, pq ficar na tomada as vzs atrapalha um pouco. As vzs demora a me ouvir tbm...

  
",Avaliado no Brasil em 12 de julho de 2021
"







  
  
    Não fiquei satisfeito com aquisição.
  
","2,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Pelo o valor existe no mercado caixa de som mais em conta e mais potente, o diferencial é o aplicativo Alexa que vem nela. O aplicativo precisa de um tempo de resposta e as vezes não obedece e simplesmente trava. A qualidade do som é regular, porém baixo. Eu não compraria se tivesse visto ela em uso por outra pessoa.

  
",Avaliado no Brasil em 3 de janeiro de 2021
